n.Name,m.Name
IFT20,ABI2
NDUFB1,EWSR1
NDUFB1,NDUFA5
ZNF414,TEX11
C2orf88,PRKAR1A
CCDC116,MDFI
CCDC116,CCDC85B
CCDC116,KRTAP4-12
NUDCD3,KLHL13
NUDCD3,UBE2I
NUDCD3,KLHDC10
NSUN4,EWSR1
NSUN4,MAGEA11
NSUN4,SQSTM1
NSUN4,KBTBD7
GLIS3,SUFU
ZBTB24,STK24
ZBTB24,MDFI
EID3,APPBP2
FAM124A,RBM10
FAM124A,NKAP
FAM124A,ZNF165
KRR1,USP44
KRR1,USP49
KRR1,USP33
KRR1,EWSR1
CATSPER1,EFEMP2
CATSPER1,MDFI
CATSPER1,TRIP6
CATSPER1,BEGAIN
CATSPER1,ADAMTSL4
CATSPER1,KRTAP4-12
CATSPER1,CHIC2
MIEF2,PSMF1
MIEF2,UBQLN1
MIEF2,RABAC1
WDR25,PSME3
TRAPPC2B,ZBED1
CDC42EP4,WDR6
CDC42EP4,CDC42
CDC42EP4,POLR3H
ZUFSP,SHCBP1
SSBP4,LDB1
SSBP4,IL36RN
SSBP4,LDB2
SSBP4,TFAP2B
SSBP4,ISL1
FAM46D,RHOXF2
CYB5R2,TRIP13
C11orf65,SUMO1
TSGA10,TRIM29
CPNE7,USP53
CPNE7,OTUB1
CPNE7,CALCOCO2
ANKRD36BP1,KRT15
ANKRD36BP1,KRT20
ANKRD36BP1,TRAF2
KIAA0368,PCM1
KIAA0368,PTP4A3
KIAA0368,ARF6
KIAA0368,CLN3
KIAA0368,HNRNPA1
C19orf43,SNRPA
PRRC2B,EIF3F
PRRC2B,USP11
PRRC2B,EIF3H
PRRC2B,USP3
PRRC2B,EHMT2
SNX20,KLHL12
SNX20,MAGEA11
MEA1,AP2B1
C20orf195,SSSCA1
C20orf195,PDLIM7
C20orf195,CCDC85B
C20orf195,CALCOCO2
C10orf54,PLSCR1
LRRN4,MDFI
RMND5B,EWSR1
RMND5B,UBE2D2
RMND5B,UBE2E1
RMND5B,UBE2E3
RMND5B,UBE2D3
RMND5B,UBE2D4
RMND5B,UBE2W
BEX2,CCDC85B
BEX2,MAGEA11
BEX2,KRTAP4-12
SIRPA,PTPN6
SIRPA,JAK2
SIRPA,NOL3
SIRPA,TRIM2
TCF25,SAT1
TCF25,MAGEA11
DSTN,SSH1
DSTN,ACTB
DSTN,RRBP1
DSTN,ACTG1
HDHD3,TRIP13
ZNF670,KIAA1279
MFSD3,APPBP2
MFSD3,MDFI
RASL11B,EWSR1
ARHGEF39,DVL2
ARHGEF39,RBPMS
CCDC91,TESC
CCDC91,EWSR1
ADCK3,RABAC1
CARF,LMO3
ZNF679,MDFI
RSRP1,CLK3
ASB9,CKB
ASB9,HIF1AN
ASB9,TCEB1
MATR3,GSTK1
MATR3,HNRNPK
MATR3,EGFR
MATR3,MEPCE
MATR3,CDK9
MATR3,RUVBL2
SLC35A2,MDFI
SLC35A2,PLSCR1
FAM214B,CCDC85B
WDR37,EWSR1
GMCL1P1,GAGE2E
GMCL1P1,GAGE5
PLEKHF1,KIAA1279
PLEKHF1,TNNT1
ZNF764,KRTAP4-12
ZNF764,PLSCR1
ZNF764,CCDC85B
ZNF764,MDFI
ZNF764,SUFU
C19orf60,PSMD14
C19orf60,MDFI
C16orf74,UNC119
C16orf74,PPP3CA
IQUB,MDFI
UBTD1,TRIM39
KIAA1683,CALM2
KIAA1683,CALML3
KIAA1683,PLSCR1
KIAA1683,TRIP6
6-Sep,9-Sep
6-Sep,2-Sep
6-Sep,CDC42EP2
6-Sep,CDC42EP3
6-Sep,CDC42EP5
6-Sep,1-Sep
C7orf34,ZBTB48
CCER1,RBPMS
CCER1,MDFI
CCER1,PLSCR1
RPS15A,ELF5
RPS15A,EWSR1
EEF1DP3,EEF1G
C10orf12,EHMT2
C10orf12,EWSR1
CWC25,CCDC85B
HIST1H3G,NASP
C11orf16,EWSR1
RFX6,LMO3
RFX6,FHL3
RFX6,RFX2
RFX6,SS18L1
RFX6,DTX2
RFX6,CCNK
RFX6,RFX3
ZNF101,CALCOCO2
ZNF101,MDFI
COL20A1,TEX11
TMCO6,UBQLN1
ELOF1,ATP5C1
ELOF1,C5orf22
YY1AP1,EWSR1
YY1AP1,MAPK14
DHRS1,MDFI
DHRS1,PLSCR1
GPKOW,NINL
RHPN1,TRIM37
RHPN1,CALCOCO2
RHPN1,EFEMP2
RHPN1,KRT15
FAM153A,PLOD3
TEX9,CCDC112
ZCCHC17,PNN
ZCCHC17,SDCBP2
PNKD,MAGEA11
WDR24,RAE1
WDR24,APPBP2
TULP2,EWSR1
TULP2,MEOX2
PCID2,NEK6
PCID2,SHFM1
TLDC1,TRIP13
ELMOD1,THG1L
RHEBL1,TXNL4A
ZNF559,MDFI
KEL,EWSR1
GNL3L,LDOC1
ZFC3H1,NINL
ZFC3H1,CCDC85B
PCNXL4,FBP1
MAGOHB,HMG20A
MAGOHB,RBM8A
MAGOHB,AMOTL2
RBM42,PRPF4
RBM42,HNRNPK
RBM42,FHL3
CPSF7,GCC1
CPSF7,DVL2
CPSF7,NUDT21
CPSF7,NCK2
CPSF7,PRMT2
CPSF7,EWSR1
CPSF7,SORBS3
OBFC1,TUBGCP4
UBL7,RAD23A
UBL7,ERCC1
NEU4,PLSCR1
NEU4,RHOXF2
NEU4,RBPMS
TSR2,USP39
TSR2,RPS26
SH2D4A,MAGEA11
SH2D4A,PPP1CB
SH2D4A,SH3GL1
SH2D4A,DBNL
SH2D4A,HCLS1
SH2D4A,GRB2
CCDC42,TSC22D4
NPPB,NPR3
NPPB,NPR2
NPPB,EWSR1
HSPB11,IFT27
CD177,EWSR1
CD177,KCNIP3
ZNF607,MDFI
TRPT1,TRAF2
RPL31,BRCA1
RPL31,ASF1B
RPL31,WBP5
RPL31,YWHAZ
RPL31,LYAR
RPL31,MAGEB2
RPL31,PSTPIP1
RPL31,CNBP
RPL31,DDX56
RPL31,PINX1
RPL31,EWSR1
ZNF451,RAP1GDS1
ZNF451,FXR2
ZNF451,CALCOCO2
ZNF451,UBE2I
ZNF451,RNF40
ZNF451,LZTR1
ZNF451,PCBD1
ZNF451,CREB1
DCTN5,NINL
SH3BP5L,NINL
SH3BP5L,PLEKHA5
SFMBT1,PHC1
SFMBT1,PHC2
SFMBT1,ACP1
MIF4GD,HGS
MIF4GD,DDX19A
ARHGAP29,PTPN13
ARHGAP29,AKT1
ARHGAP29,CDC42
ARHGAP29,RHOD
ARHGAP29,MAGEA11
BCL2L13,GABARAPL2
DBNDD2,CALCOCO2
RNF126,UBE2D4
RNF126,UBE2D1
RNF126,UBE2D3
RNF126,PSMF1
RNF126,TSG101
RNF126,UBE2D2
GINS4,GINS2
IP6K2,PLSCR1
FASTKD5,CCDC85B
ZNF439,MDFI
ZNF439,KRTAP4-12
TRAPPC2L,TRAPPC3
LCMT1,FXR2
LOH12CR1,PUF60
DIEXF,MAGEA11
CEP55,POM121
CEP55,TSG101
ZC3H12A,TANK
ZC3H12A,AHSP
TACO1,SAT1
ZFAND2B,DAZAP2
CCDC174,EIF4A3
CFDP1,EWSR1
EEF2KMT,PRTFDC1
RAB3IP,RAB3IL1
AGGF1,RAE1
AGGF1,BLOC1S6
AGGF1,CCDC85B
RPRD1B,TUBGCP4
MAPRE3,LMO2
MAPRE3,MAPRE2
CHST1,SFN
EIF5A2,DHPS
TPGS2,EWSR1
ZNF707,MDFI
RAB37,RAB5A
RAB37,EWSR1
CTNNBL1,SPP1
GTPBP10,NECAB2
PRR14,CBX5
M1AP,CRX
DDI1,DVL2
CPSF3L,PLSCR1
CPSF3L,TRIP13
CPSF3L,MDFI
DLGAP5,TRAF2
DLGAP5,TRIM37
NDUFV1,EWSR1
RSPH14,AP2M1
EMC9,EMC2
ZCCHC12,APPBP2
SCNM1,MCM6
SCNM1,CCDC85B
SAMM50,MEOX2
PCED1A,CDK2
PCED1A,UBE2M
PCED1A,PLSCR1
ZC3H11A,MLH1
CHMP2B,VHL
CHMP2B,ATP5C1
CHMP2B,TRAF2
GLYCTK,TRIP13
WNT5B,APPBP2
CCDC67,CCDC85B
CCDC67,IFIT3
ZFAND6,TRAF2
EAPP,AAR2
SAMD3,FANCG
PLCD4,TRIM39
PLCD4,IPO11
PHYHIPL,PDE9A
MRFAP1L1,MORF4L1
MRFAP1L1,TSNAX
TRMT1,MAGEA11
CLEC1B,NINL
ZNF334,CCNDBP1
C6orf165,RNF138
C6orf165,UBXN11
C6orf165,MDFI
C6orf165,TP73
HIST3H2A,CBX5
HIST3H2A,DNTTIP2
HIST3H2A,TCL1A
HIST3H2A,CHD1L
HINFP,MBD2
HINFP,TRAF2
VIPAS39,VPS33B
TBL3,USP36
TBL3,ITSN2
TBL3,CACNB4
TBL3,SFN
TBL3,APPBP2
WAC,KRT15
ZNF136,MDFI
DDAH2,TRIP13
RRS1,APPBP2
TKTL2,NFIC
HYI,TEX11
TMEM123,MAGEA11
CHMP7,PAFAH1B3
CCDC155,CCDC87
SERP2,EWSR1
SERP2,CKB
DYDC2,NME5
RSL24D1,DNMT3L
EXOC3-AS1,TRAF2
EXOC3-AS1,TRIP6
METTL17,MDFI
GNPDA1,EWSR1
MCMBP,KEAP1
MCMBP,USP7
MCMBP,DDIT3
MCMBP,TECPR1
ZNF567,ZAK
ZNF567,PCBD1
SCGN,SNAP23
TMEM11,BNIP3
TMEM11,BNIP3L
EVI5L,NUDT18
GLIDR,MDFI
LOXL4,TRIP13
TTC14,CCDC85B
CHMP4B,UBE2I
ATP6V1G1,ATP6V1E1
ATP6V1G1,AP2B1
FAM156A,MAGEA11
LILRA3,EWSR1
DUSP13,CCDC85B
TXNDC11,KRT15
ACMSD,MAGEA11
C18orf54,MAGEA11
SEC16B,SEC13
SEC24A,TRIP13
SMUG1,RBPMS
SMUG1,TRIP13
DPCD,RUVBL2
DPCD,RUVBL1
HDDC3,NMI
UBLCP1,TSC22D4
UBLCP1,PSMD2
TRPV6,S100A10
TRPV6,MDFI
MRPS18B,NFKBIL1
MRPS18B,EWSR1
MID1IP1,SUFU
C1orf111,CCDC85B
C1QTNF1,AVPR2
C1QTNF1,SGTA
NUDT9P1,SAA4
ARHGAP9,RBPMS
BAALC,MDFI
KDM8,PCYT2
FUZ,RSG1
REEP6,FAM160A2
ZNF440,KRTAP4-12
ZNF440,MDFI
ZNF440,XBP1
ZNF440,PAX9
ZNF440,MAP4K5
CNST,EWSR1
SNX15,RABAC1
DYNLRB1,HSPH1
DYNLRB1,DYNC1I1
PTCD3,HGS
PTCD3,LUC7L2
PTCD3,RFXANK
PTCD3,ATF4
WDR4,METTL1
ALS2CR12,SULT2B1
PLAC8,TRIP13
TEKT4,KRT15
TEKT4,MAGEA4
CIAPIN1,GLRX3
FIP1L1,CPSF4
TSPAN3,EWSR1
ARC,KRT15
HHLA3,NMI
HAX1,DGKD
HAX1,IL1A
HAX1,EIF3F
RBM4B,POLR2M
RBM4B,HNRNPM
RBM4B,APC
HIST2H3C,NAP1L4
HIST2H3C,VRK1
HIST2H3C,JADE1
HIST2H3C,CXXC1
HIST2H3C,BRD4
HIST2H3C,ING4
HIST2H3C,NCOA6
HIST2H3C,RBBP5
HIST2H3C,KMT2C
HIST2H3C,BRCA1
HIST2H3C,TBL1X
HIST2H3C,PARP3
HIST2H3C,NASP
HIST2H3C,TAF1B
SNX22,DVL3
LINC00521,SKA1
EIF1AD,STAT1
OTULIN,DVL2
PLSCR3,PRKCD
PLSCR3,TRIP13
PLSCR3,PLSCR1
EXD3,PLSCR1
EXD3,DAZAP2
KLF12,EHMT2
LEPROTL1,KLRG1
SPPL2A,SGTA
NTNG2,EWSR1
SOHLH2,TCEB3B
ABCC9,LDHA
ABCC9,EEF1G
CSRP2BP,CSRP2
CSRP2BP,MBIP
GMPPA,GMPPB
EPT1,EWSR1
CCDC14,UCHL1
CCDC14,MAGEA11
CCDC14,MAPK14
ZSWIM2,MAGEA11
ZSWIM2,UBE2U
SEMA4G,TRIP13
PPIL3,SLU7
KIF6,APPBP2
FAM76B,KRTAP4-12
TMSB4Y,ACTA1
TMSB4Y,EWSR1
YIPF6,YIPF2
FAM13C,CCDC85B
YIPF4,YIPF3
KRTAP3-2,KRTAP4-12
KRTAP3-2,TRIP13
C1orf116,HOMER1
CHMP5,CAMK2A
CHMP5,APPBP2
ISG20L2,EML1
LRRC18,KCTD17
VIP,MEP1A
VIP,MEOX2
QKI,USP30
QKI,HNRNPK
LRIF1,RIT1
LRIF1,RNF10
LRIF1,RPL37A
LRIF1,RRM1
LRIF1,PQBP1
LRIF1,RAB27A
LRIF1,PAEP
LRIF1,PLEKHA4
LRIF1,MLLT3
LRIF1,MNAT1
LRIF1,MRPS6
LRIF1,NHP2L1
LRIF1,CRCT1
LRIF1,WWC1
LRIF1,MAD2L1BP
LRIF1,HSPB3
LRIF1,HSPBP1
LRIF1,EIF6
LRIF1,CCDC106
LRIF1,GC
LRIF1,ETHE1
LRIF1,CRADD
LRIF1,DDIT4
LRIF1,BRMS1
LRIF1,WDR62
LRIF1,ATF3
LRIF1,ATP1B1
LRIF1,RHOH
LRIF1,KLHL20
LRIF1,PSPC1
LRIF1,NRBP1
LRIF1,KLK10
LRIF1,BOC
LRIF1,LAMA4
LRIF1,PRMT1
LRIF1,HSPE1
LRIF1,POLR2C
LRIF1,POLR3F
LRIF1,MRPS12
LRIF1,PNP
LRIF1,NACA
LRIF1,PAFAH1B3
LRIF1,RFC5
LRIF1,RPLP1
LRIF1,NOC2L
LRIF1,CBX1
LRIF1,CKMT2
LRIF1,CETN3
LRIF1,AKR1C3
LRIF1,ANKRD24
LRIF1,BMI1
LRIF1,ARL3
LRIF1,TRBV2
LRIF1,FAS
LRIF1,TSPAN6
LRIF1,TGIF1
LRIF1,UBE2V2
LRIF1,SPG7
LRIF1,TDGF1
LRIF1,STX5
LRIF1,PDCD5
LRIF1,PCDHA4
LRIF1,PFN1
LRIF1,PFDN1
LRIF1,MOB4
LRIF1,PSG9
LRIF1,MPHOSPH6
LRIF1,GSTM4
LRIF1,FXR1
LRIF1,HMGB1
LRIF1,HLA-DQA1
LRIF1,LAMTOR5
LRIF1,HMOX2
LRIF1,ID2
LRIF1,HSPB1
LRIF1,TRDMT1
LRIF1,CDC42
LRIF1,CDKN2C
LRIF1,COX17
LRIF1,VIM
LRIF1,SULT1E1
LRIF1,SNRPN
LRIF1,S100A8
LRIF1,RBM5
LRIF1,SELENBP1
LRIF1,RPA2
LRIF1,CPE
LRIF1,TK1
LRIF1,ZNF24
LRIF1,SERPINB9
LRIF1,SAT1
LRIF1,SMN1
LRIF1,PSMD2
LRIF1,PSMD11
TFPT,UCHL5
TFPT,TPM3
TFPT,RUNDC3A
TFPT,RUVBL2
PDHX,PDHB
PDHX,DLAT
PDHX,PDK2
PDHX,EWSR1
C8orf48,CCDC85B
C8orf48,MDFI
C7orf50,CCDC85B
FAM86C1,SAT1
SAP30BP,PUF60
SAP30BP,MEPCE
C21orf91,CCDC85B
MOB3B,CNKSR2
MOB3B,NT5C2
MOB3B,MAPK14
G2E3,WDR6
KCNMB1,CLCA1
KCNMB1,EWSR1
S100A16,S100A14
ETNK2,NOL3
ARL11,TRIP13
NUP62CL,OGT
HIST1H3H,NASP
KIAA0907,U2AF2
FAM46B,RHOXF2
FAM71C,RAB2A
CTBP1-AS2,PLSCR1
FAM96A,CIAO1
PRPH,KRT15
C9orf16,KRT20
TNFAIP8L1,DVL3
IST1,APEH
PEX3,PEX19
TFDP2,RBL1
TFDP2,RB1
TFDP2,E2F1
TFDP2,E2F4
TFDP2,E2F6
RRAGC,RRAGB
RRAGC,NOL8
RRAGC,RRAGA
Rap2a,BMPR1B
Rap2a,ACVR1
Rap2a,TGFBR1
Fcho1,SMURF1
Fcho1,ACVR1
Strap,SMURF1
JMY,EP300
DIDO1,WWP1
DIDO1,HNRNPK
DIDO1,DVL3
DIDO1,SRSF1
DIDO1,WWP2
FRYL,BAK1
FRYL,YWHAG
FRYL,HOMER3
FRYL,YWHAB
PRP11,SF3A1
PRP9,SF3A1
RRD2,PPP2R4
VPS4,VPS4B
LIP5,VPS4B
Myo3a,TGFBR1
SERPINE2,PLAU
PDX1,MAFA
PDX1,ALK
STRADA,CAB39
STRADA,STK11
JPH2,CAV3
CCKBR,CCK
SPC24,NDC80
SPC24,MIS12
CASC5,DSN1
CASC5,MIS12
NUF2,NDC80
NUF2,MIS12
NUF2,DGKE
SH3BGRL,ERBB2
SH3BGRL,EGFR
HSP90AB1,AKT1
HSP90AB1,DDX24
HSP90AB1,PPID
HSP90AB1,STAT1
HSP90AB1,MKNK1
HSP90AB1,MAPK6
HSP90AB1,GTF2E2
HSP90AB1,GPN1
HSP90AB1,TAF10
HSP90AB1,RPAP3
HSP90AB1,KHDRBS2
HSP90AB1,CDK9
HSP90AB1,HNRNPA1
HSP90AB1,MEPCE
HSP90AB1,CDK7
PPP1R12C,IL16
PPP1R12C,PAFAH1B2
PPP1R12C,MPRIP
SV2B,SYT1
SV2B,C6orf15
SV2C,SYT1
A1BG,CRISP3
RNU2-1,TCERG1
RNU2-1,PRPF40A
RNU1-4,TCERG1
RNU1-4,PRPF40A
TPM4,TRIP6
TPM4,TCERG1
TPM4,PACSIN1
PCBP1,TCERG1
PCBP1,RUVBL1
PCBP1,TAF10
PCBP1,RUVBL2
CACNA1F,CABP4
SNRNP200,SMNDC1
SNRNP200,USP39
SNRNP200,MYC
SNRNP200,PRKAB1
SNRNP200,RNU11
SNRNP200,RNPS1
SNRNP200,CD2BP2
SNRNP200,SNRNP40
SNRNP200,SNRPB
SNRNP200,MCC
SNRNP200,YWHAG
SNRNP200,APC
SNRNP200,TCEA1
SNRNP200,MEPCE
IPO4,BAP1
IPO4,BRF2
IPO4,NEK6
IPO4,GSTK1
IPO4,PTP4A3
IPO4,ASF1B
IPO4,PHLDA3
HERC2,USP42
HERC2,USP16
HERC2,USP20
HERC2,USP19
HERC2,ZRANB1
HERC2,DBNL
HERC2,MPDU1
HERC2,CDC42
HERC2,PMS1
CDAN1,ASF1B
SF3B3,SF3A2
SF3B3,SF3B1
SF3B3,SUPT3H
SF3B3,TAF9
SF3B3,HGS
SF3B3,RNU11
SF3B3,NCOR1
SF3B3,SF3B2
SF3B3,SMNDC1
SF3B3,RNPS1
SF3B3,TNFRSF10D
SF3B3,CFLAR
SF3B3,TCEA1
PSMD12,PSMD14
PSMD12,PSMD7
PSMD12,UCHL5
PSMD12,USP14
PSMD12,USP20
PSMD12,TRAF6
PSMD12,PAAF1
PSMD12,PSMD13
PSMD12,PSMD6
PSMD12,PSMD10
DHX36,PANK2
DHX36,ILK
DHX36,PARVA
DHX36,PRKAB1
DHX36,ATG12
DHX36,ACP6
DHX36,GSK3B
PSMD3,PSMD7
PSMD3,UCHL5
PSMD3,PSMD14
PSMD3,USP14
PSMD3,TRAF6
PSMD3,PTP4A3
PSMD3,PSMD10
PSMD3,PSMD6
PSMD3,PAAF1
PSMD3,PSMD13
PSMD3,WRAP73
PSMD3,C20orf24
MMS19,BRE
MMS19,PTP4A3
MMS19,GIPC1
MMS19,MLF2
MMS19,PHLDA3
MMS19,PHB2
MMS19,ILK
MMS19,PMS1
MMS19,PMS2
HSPA4L,TCEAL1
HSPA4L,DOK2
HSPA4L,KRT8
HSPA4L,TUSC2
HSPA4L,USF2
UGGT1,SUSD2
UGGT1,WISP1
UGGT1,CD40
UGGT1,TNFRSF14
UGGT1,CHST12
UGGT1,HLA-A
GCN1L1,CDC5L
GCN1L1,USP19
GCN1L1,MAGEA6
GCN1L1,MYC
GCN1L1,BRF2
GCN1L1,CASP4
GCN1L1,NEK6
GCN1L1,C20orf24
GCN1L1,MAST2
GCN1L1,PTP4A3
GCN1L1,MAGED1
GCN1L1,TSC22D1
GCN1L1,TNFRSF14
GCN1L1,WIPI2
GCN1L1,PRKAB2
GCN1L1,CLN3
GCN1L1,CAMKK2
GCN1L1,ERCC3
GCN1L1,GTF2A1
ALDH16A1,USP1
ALDH16A1,PAAF1
RPL3,EIF6
RPL3,LYAR
RPL3,CNBP
RPL3,SMNDC1
RPL3,PSTPIP1
RPL3,CDC42BPB
MKLN1,RANBP9
MKLN1,MYC
MKLN1,RNPS1
TROVE2,PUF60
LARP1,RRP1B
LARP1,YWHAQ
LARP1,YWHAZ
LARP1,YWHAB
LARP1,YWHAG
PFAS,KEAP1
PFAS,UIMC1
PFAS,EPB41
PFAS,VHL
PFAS,TRAF6
PFAS,HLA-B
PFAS,TNFRSF10D
PFAS,TFE3
PFAS,MCC
PFAS,PRKAG2
PFAS,GBAS
DDX23,OTUB1
DDX23,PRPF4
DDX23,USP39
DDX23,RNPS1
DDX23,CD2BP2
DDX23,TP73
DDX23,TP63
DDX23,MEPCE
SLC27A4,TMBIM4
SLC27A4,BECN1
DERA,PAAF1
RAI14,YWHAG
RAI14,YWHAB
RAI14,YWHAZ
RAI14,YWHAQ
SAMD4B,YWHAQ
SAMD4B,YWHAG
SAMD4B,YWHAZ
SAMD4B,YWHAB
IRGQ,GABARAPL2
GLB1,NEU1
GLB1,CTNNBIP1
RPN2,BRE
RPN2,PSMD5
RPN2,EZH2
RPN2,GSTK1
RPN2,SAP18
RPN2,TMBIM4
RPN2,CLN3
PPP1R7,HGS
PPP1R7,NME2
PPP1R7,PPP1CB
KRT85,OTUD4
KRT85,USP15
KRT85,USP8
KRT85,USPL1
KRT85,DLG3
KRT85,PLEKHB2
KRT85,LYAR
KRT85,CDC25B
KRT85,TWF2
KRT85,CDC20
KRT85,YWHAG
KRT85,ATG3
KRT85,MLST8
KRT85,ATG10
EML3,NEK6
EML3,YWHAQ
ARPC1A,ACTR3B
MRPS22,NFKBIL1
EIF3M,EIF3F
EIF3M,EIF3H
EIF3M,EIF3A
EIF3M,EIF4A2
EIF3M,EIF1B
ATAD3A,BRF2
ATAD3A,C20orf24
ATAD3A,PTP4A3
ATAD3A,MLH1
ATAD3A,PMS2
ATAD3A,SRGAP2
RASGRP1,DGKZ
RASGRP1,PPM1B
RASGRP1,VHL
EDC3,USP4
EDC3,YWHAB
EDC3,YWHAG
EDC3,YWHAZ
EDC3,YWHAQ
OSBPL3,SFN
OSBPL3,YWHAG
OSBPL3,YWHAB
EIF2D,RAD51
CORO1A,UBE2G2
CORO1A,DKK1
TSR1,EIF1B
TSR1,BMPR2
TSR1,LYAR
TSR1,SMNDC1
CLASP1,CLIP2
CLASP1,YWHAG
AKR1B1,TFE3
NRDE2,RNPS1
TCOF1,USP44
TCOF1,WDR48
TCOF1,ARRB1
TCOF1,ARRB2
TCOF1,GPN1
HEATR1,MYC
HEATR1,TTBK1
HEATR1,PTP4A3
HEATR1,ILK
HEATR1,MAGED1
HEATR1,PELO
KLC4,YWHAQ
KLC4,YWHAG
KLC4,YWHAZ
KLC4,TCEA2
ACLY,HGS
ACLY,NME2
ACLY,GSK3B
ACLY,IKBKE
ACLY,TFE3
ACLY,PRKAB1
IGF2BP1,PUF60
IGF2BP1,CNBP
IGF2BP1,ILK
IGF2BP1,SMYD2
IGF2BP1,ARHGDIA
IGF2BP1,GSK3B
IGF2BP1,PRKRA
IGF2BP1,TP73
IGF2BP1,TP63
IGF2BP1,TP53
IGF2BP1,HNRNPA1
IGF2BP1,MEPCE
IGF2BP1,KHDRBS2
IGF2BP1,CDK9
IGF2BP1,RPAP1
YARS,ARF6
YARS,EIF6
YARS,EIF1B
YARS,SAP18
RBM25,RNPS1
ACTR2,BMP2
ACTR2,CTTN
ACTR2,ACTR3
ACTR2,ACTR3B
ACTR2,BAK1
DDX27,PPP1R16A
DDX27,ARRB2
DDX27,LYAR
DDX27,ARRB1
DDX27,YWHAG
PYGM,TRIM63
PYGM,S100A1
PYGM,PACSIN3
PYGM,DEGS1
CNNM4,PTP4A2
DDOST,BRCC3
DDOST,MAGEA6
DDOST,SAP18
DDOST,TMBIM4
DDOST,PGRMC1
DDOST,RFXANK
DDOST,GSTK1
DDOST,CLN3
7-Sep,2-Sep
7-Sep,9-Sep
7-Sep,CDC42EP3
7-Sep,CDC42EP5
7-Sep,CDC42EP2
KRT31,USP8
KRT31,OTUD4
KRT31,USP15
KRT31,DLG3
KRT31,STK38L
KRT31,CDC25B
KRT31,DNPEP
KRT31,TWF2
KRT31,CDC20
KRT31,DGKB
KRT31,ELF3
KRT31,BAK1
KRT31,YWHAG
KRT31,PLEKHB2
KRT31,LYAR
ELAC2,CUX1
ELAC2,ASCC2
ELAC2,PUF60
EPPK1,NME2
EPPK1,RASGRF2
EPPK1,PHB2
EPPK1,GRB2
EPPK1,TSC22D1
EPPK1,GSTK1
EPPK1,TRAF6
EPPK1,ARF6
SH3BP4,SFN
SH3BP4,YWHAQ
SH3BP4,GIPC1
SH3BP4,YWHAG
SH3BP4,YWHAE
CLASP2,MARK2
CLASP2,LXN
CLASP2,CLIP2
CLASP2,SMYD2
LUC7L,USP50
LUC7L,FAM173A
LUC7L,NFKBIL1
LUC7L,RNPS1
C2CD5,FIBP
DBT,USP16
DBT,ADI1
AZIN1,FANCA
AZIN1,FANCC
AZIN1,OAZ2
FNTB,PTP4A2
FNTB,HDAC6
MYO1B,MYC
MYO1B,BRF2
MYO1B,EIF4A2
MRPS25,DDX56
ATAD3B,USP20
ATAD3B,USP11
ATAD3B,C20orf24
ATAD3B,PNKP
ATAD3B,MLH1
BCAS2,CDC5L
BCAS2,PLRG1
COX4I1,NELFCD
COX4I1,TMBIM4
MTX1,TMBIM4
CNOT10,USP22
CNOT10,CNOT8
AHCY,PINX1
AHCY,HLA-B
AHCY,TP73
RAB14,DSTYK
CALM3,MYO10
CALM3,KCNQ2
CALM3,CAMK2A
CALM3,PINX1
CALM3,HNF1A
CALM3,RIOK3
SRPRB,USP50
SRPRB,USP19
SRPRB,USP14
SRPRB,TSC22D1
SRPRB,PTP4A3
SRPRB,UQCRC1
SRPRB,CASP4
SRPRB,NDN
DHX57,LYAR
DHX57,DDX56
FANCI,USP36
FANCI,MYC
FANCI,BRF2
FANCI,PTP4A3
FANCI,MAGED1
FANCI,NEK6
FANCI,GSTK1
FANCI,PELO
FANCI,C20orf24
FANCI,ILK
FANCI,PRKAB2
FANCI,CAMKK2
FANCI,CLN3
FANCI,ATM
RPS19,CNBP
RPS19,FGF2
RPS19,MAGEB2
RPS19,PINX1
TTC27,PHLDA3
TTC27,PTP4A3
XPO7,BRF2
XPO7,MAPK9
XPO7,DDX19B
XPO7,PTP4A3
XPO7,C20orf24
BZW2,BZW1
BZW2,PSTPIP1
DDX3X,NFKB2
DDX3X,EIF4A2
DDX3X,CD40
DDX3X,DYNLL1
DDX3X,SAP18
DDX3X,TRAF6
DDX3X,C20orf24
DDX3X,PUF60
DDX3X,ILK
DDX3X,ELF3
LRRC59,USP20
LRRC59,MPG
PSMD8,UCHL5
PSMD8,PAAF1
PSMD8,PSMD6
PSMD8,PSMD13
RPL32,PSTPIP1
UFM1,CDK5RAP3
UFM1,UBA5
UFM1,UBE2D2
UFM1,UBE2D3
UFM1,UBE2D1
UFM1,UBE2E3
UFM1,UBE2D4
UFM1,UBE2E1
UFM1,UBE2W
SEC63,GSTK1
TMEM33,USP19
TMEM33,BRF2
TMEM33,NDN
TMEM33,PPP1CB
TMEM33,PTP4A3
NUP205,USP50
NUP205,MYC
NUP205,TPR
NUP205,PHLDA3
NUP205,TTBK1
NUP205,MAGED1
NUP205,PHB2
NUP205,CLN3
TTBK2,TTBK1
RSU1,HGS
RSU1,ACP6
RSU1,ILK
RPS11,MAGEB2
RPS11,DDX56
RPS11,NDN
RPS11,EIF1B
RPS11,NELFCD
RPS11,RUVBL2
PPP1R11,PPP1CB
PTPLAD1,BRF2
PTPLAD1,TSPAN17
PTPLAD1,NEK6
PTPLAD1,PELO
PTPLAD1,C20orf24
PTPLAD1,SERINC3
